,year,생산비 합계,직접생산비,종묘비,비료비,농약비,기타 재료비,수도광열비,농구비,영농시설비,자동차비,노동비,위탁영농비,기타비용,생산관리비,간접생산비,토지용역비,자본용역비,부산물생산비,부산물공제생산비,area
0,1991,627287,483475,26474,75832,8544,15887,1121,18378,1565,0,335674,0,0,0,143812,114377,29435,598,626689,강원도
1,1991,627287,483475,26474,75832,8544,15887,1121,18378,1565,0,335674,0,0,0,143812,114377,29435,598,626689,경기도
2,1991,627287,483475,26474,75832,8544,15887,1121,18378,1565,0,335674,0,0,0,143812,114377,29435,598,626689,경상남도
3,1991,627287,483475,26474,75832,8544,15887,1121,18378,1565,0,335674,0,0,0,143812,114377,29435,598,626689,경상북도
4,1991,627287,483475,26474,75832,8544,15887,1121,18378,1565,0,335674,0,0,0,143812,114377,29435,598,626689,광주광역시
5,1991,627287,483475,26474,75832,8544,15887,1121,18378,1565,0,335674,0,0,0,143812,114377,29435,598,626689,대구광역시
6,1991,627287,483475,26474,75832,8544,15887,1121,18378,1565,0,335674,0,0,0,143812,114377,29435,598,626689,대전광역시
7,1991,627287,483475,26474,75832,8544,15887,1121,18378,1565,0,335674,0,0,0,143812,114377,29435,598,626689,부산광역시
8,1991,627287,483475,26474,75832,8544,15887,1121,18378,1565,0,335674,0,0,0,143812,114377,29435,598,626689,서울특별시
9,1991,627287,483475,26474,75832,8544,15887,1121,18378,1565,0,335674,0,0,0,143812,114377,29435,598,626689,울산광역시
10,1991,627287,483475,26474,75832,8544,15887,1121,18378,1565,0,335674,0,0,0,143812,114377,29435,598,626689,인천광역시
11,1991,627287,483475,26474,75832,8544,15887,1121,18378,1565,0,335674,0,0,0,143812,114377,29435,598,626689,전라남도
12,1991,627287,483475,26474,75832,8544,15887,1121,18378,1565,0,335674,0,0,0,143812,114377,29435,598,626689,전라북도
13,1991,627287,483475,26474,75832,8544,15887,1121,18378,1565,0,335674,0,0,0,143812,114377,29435,598,626689,제주도
14,1991,627287,483475,26474,75832,8544,15887,1121,18378,1565,0,335674,0,0,0,143812,114377,29435,598,626689,충청남도
15,1991,627287,483475,26474,75832,8544,15887,1121,18378,1565,0,335674,0,0,0,143812,114377,29435,598,626689,충청북도
16,1992,664049,532229,47374,84805,8189,18316,1080,18433,1629,0,352403,0,0,0,131820,99940,31880,873,663176,강원도
17,1992,664049,532229,47374,84805,8189,18316,1080,18433,1629,0,352403,0,0,0,131820,99940,31880,873,663176,경기도
18,1992,664049,532229,47374,84805,8189,18316,1080,18433,1629,0,352403,0,0,0,131820,99940,31880,873,663176,경상남도
19,1992,664049,532229,47374,84805,8189,18316,1080,18433,1629,0,352403,0,0,0,131820,99940,31880,873,663176,경상북도
20,1992,664049,532229,47374,84805,8189,18316,1080,18433,1629,0,352403,0,0,0,131820,99940,31880,873,663176,광주광역시
21,1992,664049,532229,47374,84805,8189,18316,1080,18433,1629,0,352403,0,0,0,131820,99940,31880,873,663176,대구광역시
22,1992,664049,532229,47374,84805,8189,18316,1080,18433,1629,0,352403,0,0,0,131820,99940,31880,873,663176,대전광역시
23,1992,664049,532229,47374,84805,8189,18316,1080,18433,1629,0,352403,0,0,0,131820,99940,31880,873,663176,부산광역시
24,1992,664049,532229,47374,84805,8189,18316,1080,18433,1629,0,352403,0,0,0,131820,99940,31880,873,663176,서울특별시
25,1992,664049,532229,47374,84805,8189,18316,1080,18433,1629,0,352403,0,0,0,131820,99940,31880,873,663176,울산광역시
26,1992,664049,532229,47374,84805,8189,18316,1080,18433,1629,0,352403,0,0,0,131820,99940,31880,873,663176,인천광역시
27,1992,664049,532229,47374,84805,8189,18316,1080,18433,1629,0,352403,0,0,0,131820,99940,31880,873,663176,전라남도
28,1992,664049,532229,47374,84805,8189,18316,1080,18433,1629,0,352403,0,0,0,131820,99940,31880,873,663176,전라북도
29,1992,664049,532229,47374,84805,8189,18316,1080,18433,1629,0,352403,0,0,0,131820,99940,31880,873,663176,제주도
30,1992,664049,532229,47374,84805,8189,18316,1080,18433,1629,0,352403,0,0,0,131820,99940,31880,873,663176,충청남도
31,1992,664049,532229,47374,84805,8189,18316,1080,18433,1629,0,352403,0,0,0,131820,99940,31880,873,663176,충청북도
32,1993,691184,565412,53835,80550,12513,20739,1254,23402,1320,0,371799,0,0,0,125772,90698,35074,392,690792,강원도
33,1993,691184,565412,53835,80550,12513,20739,1254,23402,1320,0,371799,0,0,0,125772,90698,35074,392,690792,경기도
34,1993,691184,565412,53835,80550,12513,20739,1254,23402,1320,0,371799,0,0,0,125772,90698,35074,392,690792,경상남도
35,1993,691184,565412,53835,80550,12513,20739,1254,23402,1320,0,371799,0,0,0,125772,90698,35074,392,690792,경상북도
36,1993,691184,565412,53835,80550,12513,20739,1254,23402,1320,0,371799,0,0,0,125772,90698,35074,392,690792,광주광역시
37,1993,691184,565412,53835,80550,12513,20739,1254,23402,1320,0,371799,0,0,0,125772,90698,35074,392,690792,대구광역시
38,1993,691184,565412,53835,80550,12513,20739,1254,23402,1320,0,371799,0,0,0,125772,90698,35074,392,690792,대전광역시
39,1993,691184,565412,53835,80550,12513,20739,1254,23402,1320,0,371799,0,0,0,125772,90698,35074,392,690792,부산광역시
40,1993,691184,565412,53835,80550,12513,20739,1254,23402,1320,0,371799,0,0,0,125772,90698,35074,392,690792,서울특별시
41,1993,691184,565412,53835,80550,12513,20739,1254,23402,1320,0,371799,0,0,0,125772,90698,35074,392,690792,울산광역시
42,1993,691184,565412,53835,80550,12513,20739,1254,23402,1320,0,371799,0,0,0,125772,90698,35074,392,690792,인천광역시
43,1993,691184,565412,53835,80550,12513,20739,1254,23402,1320,0,371799,0,0,0,125772,90698,35074,392,690792,전라남도
44,1993,691184,565412,53835,80550,12513,20739,1254,23402,1320,0,371799,0,0,0,125772,90698,35074,392,690792,전라북도
45,1993,691184,565412,53835,80550,12513,20739,1254,23402,1320,0,371799,0,0,0,125772,90698,35074,392,690792,제주도
46,1993,691184,565412,53835,80550,12513,20739,1254,23402,1320,0,371799,0,0,0,125772,90698,35074,392,690792,충청남도
47,1993,691184,565412,53835,80550,12513,20739,1254,23402,1320,0,371799,0,0,0,125772,90698,35074,392,690792,충청북도
48,1994,696910,569296,49897,84207,13701,22460,1373,24760,1340,27,371531,0,0,0,127614,92607,35007,176,696734,강원도
49,1994,696910,569296,49897,84207,13701,22460,1373,24760,1340,27,371531,0,0,0,127614,92607,35007,176,696734,경기도
50,1994,696910,569296,49897,84207,13701,22460,1373,24760,1340,27,371531,0,0,0,127614,92607,35007,176,696734,경상남도
51,1994,696910,569296,49897,84207,13701,22460,1373,24760,1340,27,371531,0,0,0,127614,92607,35007,176,696734,경상북도
52,1994,696910,569296,49897,84207,13701,22460,1373,24760,1340,27,371531,0,0,0,127614,92607,35007,176,696734,광주광역시
53,1994,696910,569296,49897,84207,13701,22460,1373,24760,1340,27,371531,0,0,0,127614,92607,35007,176,696734,대구광역시
54,1994,696910,569296,49897,84207,13701,22460,1373,24760,1340,27,371531,0,0,0,127614,92607,35007,176,696734,대전광역시
55,1994,696910,569296,49897,84207,13701,22460,1373,24760,1340,27,371531,0,0,0,127614,92607,35007,176,696734,부산광역시
56,1994,696910,569296,49897,84207,13701,22460,1373,24760,1340,27,371531,0,0,0,127614,92607,35007,176,696734,서울특별시
57,1994,696910,569296,49897,84207,13701,22460,1373,24760,1340,27,371531,0,0,0,127614,92607,35007,176,696734,울산광역시
58,1994,696910,569296,49897,84207,13701,22460,1373,24760,1340,27,371531,0,0,0,127614,92607,35007,176,696734,인천광역시
59,1994,696910,569296,49897,84207,13701,22460,1373,24760,1340,27,371531,0,0,0,127614,92607,35007,176,696734,전라남도
60,1994,696910,569296,49897,84207,13701,22460,1373,24760,1340,27,371531,0,0,0,127614,92607,35007,176,696734,전라북도
61,1994,696910,569296,49897,84207,13701,22460,1373,24760,1340,27,371531,0,0,0,127614,92607,35007,176,696734,제주도
62,1994,696910,569296,49897,84207,13701,22460,1373,24760,1340,27,371531,0,0,0,127614,92607,35007,176,696734,충청남도
63,1994,696910,569296,49897,84207,13701,22460,1373,24760,1340,27,371531,0,0,0,127614,92607,35007,176,696734,충청북도
64,1995,732701,626949,73046,81538,13610,23130,1267,25384,1173,28,407773,0,0,0,105752,68781,36971,333,732368,강원도
65,1995,732701,626949,73046,81538,13610,23130,1267,25384,1173,28,407773,0,0,0,105752,68781,36971,333,732368,경기도
66,1995,732701,626949,73046,81538,13610,23130,1267,25384,1173,28,407773,0,0,0,105752,68781,36971,333,732368,경상남도
67,1995,732701,626949,73046,81538,13610,23130,1267,25384,1173,28,407773,0,0,0,105752,68781,36971,333,732368,경상북도
68,1995,732701,626949,73046,81538,13610,23130,1267,25384,1173,28,407773,0,0,0,105752,68781,36971,333,732368,광주광역시
69,1995,732701,626949,73046,81538,13610,23130,1267,25384,1173,28,407773,0,0,0,105752,68781,36971,333,732368,대구광역시
70,1995,732701,626949,73046,81538,13610,23130,1267,25384,1173,28,407773,0,0,0,105752,68781,36971,333,732368,대전광역시
71,1995,732701,626949,73046,81538,13610,23130,1267,25384,1173,28,407773,0,0,0,105752,68781,36971,333,732368,부산광역시
72,1995,732701,626949,73046,81538,13610,23130,1267,25384,1173,28,407773,0,0,0,105752,68781,36971,333,732368,서울특별시
73,1995,732701,626949,73046,81538,13610,23130,1267,25384,1173,28,407773,0,0,0,105752,68781,36971,333,732368,울산광역시
74,1995,732701,626949,73046,81538,13610,23130,1267,25384,1173,28,407773,0,0,0,105752,68781,36971,333,732368,인천광역시
75,1995,732701,626949,73046,81538,13610,23130,1267,25384,1173,28,407773,0,0,0,105752,68781,36971,333,732368,전라남도
76,1995,732701,626949,73046,81538,13610,23130,1267,25384,1173,28,407773,0,0,0,105752,68781,36971,333,732368,전라북도
77,1995,732701,626949,73046,81538,13610,23130,1267,25384,1173,28,407773,0,0,0,105752,68781,36971,333,732368,제주도
78,1995,732701,626949,73046,81538,13610,23130,1267,25384,1173,28,407773,0,0,0,105752,68781,36971,333,732368,충청남도
79,1995,732701,626949,73046,81538,13610,23130,1267,25384,1173,28,407773,0,0,0,105752,68781,36971,333,732368,충청북도
80,1996,824485,691852,96683,81488,12476,24277,1270,22955,1104,0,451599,0,0,0,132633,91730,40903,140,824345,강원도
81,1996,824485,691852,96683,81488,12476,24277,1270,22955,1104,0,451599,0,0,0,132633,91730,40903,140,824345,경기도
82,1996,824485,691852,96683,81488,12476,24277,1270,22955,1104,0,451599,0,0,0,132633,91730,40903,140,824345,경상남도
83,1996,824485,691852,96683,81488,12476,24277,1270,22955,1104,0,451599,0,0,0,132633,91730,40903,140,824345,경상북도
84,1996,824485,691852,96683,81488,12476,24277,1270,22955,1104,0,451599,0,0,0,132633,91730,40903,140,824345,광주광역시
85,1996,824485,691852,96683,81488,12476,24277,1270,22955,1104,0,451599,0,0,0,132633,91730,40903,140,824345,대구광역시
86,1996,824485,691852,96683,81488,12476,24277,1270,22955,1104,0,451599,0,0,0,132633,91730,40903,140,824345,대전광역시
87,1996,824485,691852,96683,81488,12476,24277,1270,22955,1104,0,451599,0,0,0,132633,91730,40903,140,824345,부산광역시
88,1996,824485,691852,96683,81488,12476,24277,1270,22955,1104,0,451599,0,0,0,132633,91730,40903,140,824345,서울특별시
89,1996,824485,691852,96683,81488,12476,24277,1270,22955,1104,0,451599,0,0,0,132633,91730,40903,140,824345,울산광역시
90,1996,824485,691852,96683,81488,12476,24277,1270,22955,1104,0,451599,0,0,0,132633,91730,40903,140,824345,인천광역시
91,1996,824485,691852,96683,81488,12476,24277,1270,22955,1104,0,451599,0,0,0,132633,91730,40903,140,824345,전라남도
92,1996,824485,691852,96683,81488,12476,24277,1270,22955,1104,0,451599,0,0,0,132633,91730,40903,140,824345,전라북도
93,1996,824485,691852,96683,81488,12476,24277,1270,22955,1104,0,451599,0,0,0,132633,91730,40903,140,824345,제주도
94,1996,824485,691852,96683,81488,12476,24277,1270,22955,1104,0,451599,0,0,0,132633,91730,40903,140,824345,충청남도
95,1996,824485,691852,96683,81488,12476,24277,1270,22955,1104,0,451599,0,0,0,132633,91730,40903,140,824345,충청북도
96,1997,838228,701618,96648,87855,14621,23336,1285,26890,1098,84,449801,0,0,0,136610,95925,40685,268,837960,강원도
97,1997,838228,701618,96648,87855,14621,23336,1285,26890,1098,84,449801,0,0,0,136610,95925,40685,268,837960,경기도
98,1997,838228,701618,96648,87855,14621,23336,1285,26890,1098,84,449801,0,0,0,136610,95925,40685,268,837960,경상남도
99,1997,838228,701618,96648,87855,14621,23336,1285,26890,1098,84,449801,0,0,0,136610,95925,40685,268,837960,경상북도
100,1997,838228,701618,96648,87855,14621,23336,1285,26890,1098,84,449801,0,0,0,136610,95925,40685,268,837960,광주광역시
101,1997,838228,701618,96648,87855,14621,23336,1285,26890,1098,84,449801,0,0,0,136610,95925,40685,268,837960,대구광역시
102,1997,838228,701618,96648,87855,14621,23336,1285,26890,1098,84,449801,0,0,0,136610,95925,40685,268,837960,대전광역시
103,1997,838228,701618,96648,87855,14621,23336,1285,26890,1098,84,449801,0,0,0,136610,95925,40685,268,837960,부산광역시
104,1997,838228,701618,96648,87855,14621,23336,1285,26890,1098,84,449801,0,0,0,136610,95925,40685,268,837960,서울특별시
105,1997,838228,701618,96648,87855,14621,23336,1285,26890,1098,84,449801,0,0,0,136610,95925,40685,268,837960,울산광역시
106,1997,838228,701618,96648,87855,14621,23336,1285,26890,1098,84,449801,0,0,0,136610,95925,40685,268,837960,인천광역시
107,1997,838228,701618,96648,87855,14621,23336,1285,26890,1098,84,449801,0,0,0,136610,95925,40685,268,837960,전라남도
108,1997,838228,701618,96648,87855,14621,23336,1285,26890,1098,84,449801,0,0,0,136610,95925,40685,268,837960,전라북도
109,1997,838228,701618,96648,87855,14621,23336,1285,26890,1098,84,449801,0,0,0,136610,95925,40685,268,837960,제주도
110,1997,838228,701618,96648,87855,14621,23336,1285,26890,1098,84,449801,0,0,0,136610,95925,40685,268,837960,충청남도
111,1997,838228,701618,96648,87855,14621,23336,1285,26890,1098,84,449801,0,0,0,136610,95925,40685,268,837960,충청북도
112,1998,815380,669603,56595,101451,21947,25707,1900,29033,1540,51,431379,0,0,0,145777,104205,41572,610,814770,강원도
113,1998,815380,669603,56595,101451,21947,25707,1900,29033,1540,51,431379,0,0,0,145777,104205,41572,610,814770,경기도
114,1998,815380,669603,56595,101451,21947,25707,1900,29033,1540,51,431379,0,0,0,145777,104205,41572,610,814770,경상남도
115,1998,815380,669603,56595,101451,21947,25707,1900,29033,1540,51,431379,0,0,0,145777,104205,41572,610,814770,경상북도
116,1998,815380,669603,56595,101451,21947,25707,1900,29033,1540,51,431379,0,0,0,145777,104205,41572,610,814770,광주광역시
117,1998,815380,669603,56595,101451,21947,25707,1900,29033,1540,51,431379,0,0,0,145777,104205,41572,610,814770,대구광역시
118,1998,815380,669603,56595,101451,21947,25707,1900,29033,1540,51,431379,0,0,0,145777,104205,41572,610,814770,대전광역시
119,1998,815380,669603,56595,101451,21947,25707,1900,29033,1540,51,431379,0,0,0,145777,104205,41572,610,814770,부산광역시
120,1998,815380,669603,56595,101451,21947,25707,1900,29033,1540,51,431379,0,0,0,145777,104205,41572,610,814770,서울특별시
121,1998,815380,669603,56595,101451,21947,25707,1900,29033,1540,51,431379,0,0,0,145777,104205,41572,610,814770,울산광역시
122,1998,815380,669603,56595,101451,21947,25707,1900,29033,1540,51,431379,0,0,0,145777,104205,41572,610,814770,인천광역시
123,1998,815380,669603,56595,101451,21947,25707,1900,29033,1540,51,431379,0,0,0,145777,104205,41572,610,814770,전라남도
124,1998,815380,669603,56595,101451,21947,25707,1900,29033,1540,51,431379,0,0,0,145777,104205,41572,610,814770,전라북도
125,1998,815380,669603,56595,101451,21947,25707,1900,29033,1540,51,431379,0,0,0,145777,104205,41572,610,814770,제주도
126,1998,815380,669603,56595,101451,21947,25707,1900,29033,1540,51,431379,0,0,0,145777,104205,41572,610,814770,충청남도
127,1998,815380,669603,56595,101451,21947,25707,1900,29033,1540,51,431379,0,0,0,145777,104205,41572,610,814770,충청북도
128,1999,874811,736694,87971,100970,24507,23723,2101,24491,1541,0,471390,0,0,0,138117,94281,43836,1278,873533,강원도
129,1999,874811,736694,87971,100970,24507,23723,2101,24491,1541,0,471390,0,0,0,138117,94281,43836,1278,873533,경기도
130,1999,874811,736694,87971,100970,24507,23723,2101,24491,1541,0,471390,0,0,0,138117,94281,43836,1278,873533,경상남도
