,카드뮴 Cd,구리 Cu,비소 As,수은 Hg,납 Pb,6가크롬 Cr6+,아연 Zn,니켈 Ni,불소 F,유기인,폴리클로리네이티드비페닐 PCB,시안 CN,페놀류,유류,트리클로로에틸렌 TCE,테트라클로로에틸렌 PCE,수소이온농도 pH
1975_강원도,0.046661,13.4487365,2.7085425,0.019909999999999997,9.327629000000002,0.158461,44.53289,9.7297745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3044080000000005
1975_경기도,0.044,12.878,2.556,0.019,8.8015,0.1535,42.21,9.1655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.112
1975_경상남도,0.06988499999999999,18.5812605,4.0413465,0.028025999999999995,13.923926999999999,0.204903,64.97325000000001,14.6472525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.980600000000001
1975_경상북도,0.07009699999999999,18.6184625,4.053418499999999,0.028089,13.965598499999999,0.2051265,65.14918,14.692604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.996096
1975_광주광역시,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1975_대구광역시,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1975_대전광역시,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1975_부산광역시,0.06745000000000001,17.412025,3.895425,0.02645,13.423325,0.186925,62.133,14.1619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8176000000000005
1975_서울특별시,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1975_세종특별자치시,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1975_울산광역시,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1975_인천광역시,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1975_전라남도,0.059781,16.356976500000002,3.4615725,0.024505,11.9244865,0.1848785,56.08994,12.507401999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.251168
1975_전라북도,0.055135,15.326393500000002,3.1949055,0.022877,11.004876500000002,0.1755085,51.9966,11.523835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9159200000000003
1975_제주도,0.044,12.878,2.556,0.019,8.8015,0.1535,42.21,9.1655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.112
1975_충청남도,0.048385,13.8415105,2.8075965000000003,0.020526,9.669177,0.162153,46.063250000000004,10.0942525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4286000000000003
1975_충청북도,0.050848,13.329376,2.938602,0.020173,10.1253505,0.1451345,47.06407,10.6663885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.627704
1976_강원도,0.058154,14.244017,3.351033,0.021922,11.550565,0.145205,52.721160000000005,12.246908000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.169152
1976_경기도,0.022,6.439,1.278,0.0095,4.40075,0.07675,21.105,4.58275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.556
1976_경상남도,0.054792999999999994,12.934202500000001,3.1525965,0.020096,10.868593999999998,0.126706,49.136669999999995,11.562413500000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9380240000000004
1976_경상북도,0.053077,12.4319605,3.0529125,0.019355,10.525335499999999,0.12071950000000001,47.49048,11.204959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.816656
1976_광주광역시,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1976_대구광역시,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1976_대전광역시,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1976_부산광역시,0.04436,11.36834,2.5610999999999997,0.0173,8.82569,0.12121000000000001,40.7714,9.31787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1700800000000005
1976_서울특별시,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1976_세종특별자치시,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1976_울산광역시,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1976_인천광역시,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1976_전라남도,0.063817,15.5877865,3.6769304999999997,0.024007,12.6740695,0.15844550000000002,57.80727999999999,13.441579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.576016
1976_전라북도,0.059649999999999995,14.408557,3.4352609999999997,0.022254,11.841722999999998,0.14474700000000001,53.8544,12.57163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.280480000000001
1976_제주도,0.050591,12.729273500000001,2.9185334999999997,0.019459,10.0583995,0.1333355,46.23774,10.638002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6201280000000002
1976_충청남도,0.061333,15.0719605,3.5347005,0.023177,12.183438500000001,0.1541665,55.657619999999994,12.914026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.396064000000001
1976_충청북도,0.04830299999999999,11.1030255,2.7762555,0.017372,9.572396,0.10548400000000001,42.986169999999994,10.2072285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.477624
1977_강원도,0.04984399999999999,14.153618,2.891226,0.021024,9.957624000000001,0.164856,47.33596,10.403678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5341120000000004
1977_경기도,0.044,12.878,2.556,0.019,8.8015,0.1535,42.21,9.1655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.112
1977_경상남도,0.069671,18.5372615,4.0290975,0.027955,13.8816715,0.2045435,64.78854,14.601782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.965088
1977_경상북도,0.07035799999999999,18.685534999999998,4.068489,0.028190999999999997,14.0175315,0.2058435,65.38927000000001,14.747418499999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.014744
1977_광주광역시,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1977_대구광역시,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1977_대전광역시,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1977_부산광역시,0.05392199999999999,14.893725,3.123681,0.022263999999999996,10.759936,0.16966399999999998,50.74717999999999,11.274878999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.831696
1977_서울특별시,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1977_세종특별자치시,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1977_울산광역시,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1977_인천광역시,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1977_전라남도,0.048084999999999996,13.7785525,2.7904125,0.020425,9.6099025,0.1616225,45.8029,10.030569999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.40688
1977_전라북도,0.060809999999999996,16.574289,3.5205270000000004,0.024853,12.127838500000001,0.1867265,56.98445,12.7257675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.32564
1977_제주도,0.044,12.878,2.556,0.019,8.8015,0.1535,42.21,9.1655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.112
1977_충청남도,0.047698,13.693237,2.768205,0.02029,9.533317,0.160853,45.46252,9.948616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.378944
1977_충청북도,0.06820999999999999,17.945045,3.942615,0.027135,13.584547500000001,0.19602750000000002,63.20515,14.305332499999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.865080000000001
1978_강원도,0.043758,11.235627000000001,2.526555,0.01709,8.706557,0.12001300000000001,40.24192,9.190386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.126624
1978_경기도,0.022,6.439,1.278,0.0095,4.40075,0.07675,21.105,4.58275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.556
1978_경상남도,0.05501299999999999,12.9985925,3.1653765,0.020191,10.9126015,0.12747350000000002,49.347719999999995,11.608241000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.953584
1978_경상북도,0.053384999999999995,12.5221065,3.0708045,0.019488,10.586946,0.121794,47.78595,11.2691175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8384400000000003
1978_광주광역시,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1978_대구광역시,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1978_대전광역시,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1978_부산광역시,0.020724,6.065538,1.203876,0.008948999999999999,4.1455065,0.0722985,19.88091,4.3169505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.465752
1978_서울특별시,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1978_세종특별자치시,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1978_울산광역시,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1978_인천광역시,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1978_전라남도,0.063815,15.5809895,3.6767535,0.023999,12.673485499999998,0.1583095,57.7985,13.44146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5760000000000005
1978_전라북도,0.05924499999999999,14.2620685,3.4114605,0.022047,11.759881499999999,0.1427535,53.434999999999995,12.488605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2524
1978_제주도,0.022,6.439,1.278,0.0095,4.40075,0.07675,21.105,4.58275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.556
1978_충청남도,0.061442,15.032428999999999,3.5403329999999995,0.023142,12.203126999999999,0.153063,55.68328,12.940154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.405216
1978_충청북도,0.022,6.439,1.278,0.0095,4.40075,0.07675,21.105,4.58275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.556
1979_강원도,0.059625,16.2367785,3.4517805,0.024352,11.891074000000001,0.182786,55.85795,12.4784775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.24164
1979_경기도,0.052027,14.1931195,3.0121694999999997,0.021278,10.376549,0.160021,48.768029999999996,10.887131499999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.700616
1979_경상남도,0.07422799999999999,19.53869,4.290564,0.029540999999999998,14.783386499999999,0.2135385,68.79307,15.566958499999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.294104000000001
1979_경상북도,0.076377,20.009266500000003,4.4138505,0.030287,15.208569500000001,0.21774549999999998,70.67968,16.022199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.449296
1979_광주광역시,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1979_대구광역시,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1979_대전광역시,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1979_부산광역시,0.05508099999999999,14.0496265,3.1794225000000003,0.021405,10.9567365,0.1491285,50.55194,11.573001999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.937568
1979_서울특별시,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1979_세종특별자치시,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1979_울산광역시,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1979_인천광역시,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1979_전라남도,0.051782999999999996,14.5937895,3.0026175,0.021714999999999998,10.3417195,0.1689755,49.05542,10.813686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.673824
1979_전라북도,0.06107,16.637963,3.5355090000000002,0.024950999999999997,12.1794795,0.1873755,57.220150000000004,12.7805225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.34428
1979_제주도,0.044,12.878,2.556,0.019,8.8015,0.1535,42.21,9.1655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.112
1979_충청남도,0.056382,15.601299000000001,3.266463,0.023312,11.251652,0.177988,53.093379999999996,11.787908999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.005936
1979_충청북도,0.043,9.4795,2.4675,0.015,8.5095,0.0855,37.82,9.106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.104
1980_강원도,0.022,6.439,1.278,0.0095,4.40075,0.07675,21.105,4.58275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.556
1980_경기도,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1980_경상남도,0.05245999999999999,12.24827,3.0170399999999997,0.019084999999999998,10.4018225,0.11850250000000001,46.89515,11.0765825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.77308
1980_경상북도,0.047619999999999996,10.83169,2.73588,0.016995,9.433657499999999,0.1016175,42.25205,10.0683775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4307600000000003
1980_광주광역시,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1980_대구광역시,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1980_대전광역시,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1980_부산광역시,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1980_서울특별시,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1980_세종특별자치시,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1980_울산광역시,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1980_인천광역시,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1980_전라남도,0.06222899999999999,15.110584500000002,3.5845605000000003,0.023307,12.356047499999999,0.1526475,56.27016,13.111383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.463952
1980_전라북도,0.05920199999999999,14.252589,3.4089929999999997,0.022032,11.751371999999998,0.14266800000000002,53.39718,12.479498999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.249296
1980_제주도,0.022,6.439,1.278,0.0095,4.40075,0.07675,21.105,4.58275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.556
1980_충청남도,0.06033999999999999,14.703682,3.476256,0.022659,11.982505499999998,0.14908949999999999,54.61925,12.710897499999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3274
1980_충청북도,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1981_강원도,0.044,12.878,2.556,0.019,8.8015,0.1535,42.21,9.1655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.112
1981_경기도,0.044,12.878,2.556,0.019,8.8015,0.1535,42.21,9.1655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.112
1981_경상남도,0.044,12.878,2.556,0.019,8.8015,0.1535,42.21,9.1655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.112
1981_경상북도,0.044,12.878,2.556,0.019,8.8015,0.1535,42.21,9.1655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.112
1981_광주광역시,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1981_대구광역시,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1981_대전광역시,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1981_부산광역시,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1981_서울특별시,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1981_세종특별자치시,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1981_울산광역시,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1981_인천광역시,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1981_전라남도,0.044,12.878,2.556,0.019,8.8015,0.1535,42.21,9.1655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.112
1981_전라북도,0.044516,12.991754,2.58561,0.01918,8.903614000000001,0.154526,42.66384,9.274772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.149248
1981_제주도,0.044,12.878,2.556,0.019,8.8015,0.1535,42.21,9.1655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.112
1981_충청남도,0.044,12.878,2.556,0.019,8.8015,0.1535,42.21,9.1655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.112
1981_충청북도,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1982_강원도,0.055817,13.817802499999999,3.2177985,0.021209,11.0907185,0.1424065,50.763980000000004,11.747744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.998656
1982_경기도,0.022,6.439,1.278,0.0095,4.40075,0.07675,21.105,4.58275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.556
1982_경상남도,0.051359999999999996,11.92632,2.95314,0.018609999999999998,10.181785,0.114665,45.8399,10.847445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6952800000000003
1982_경상북도,0.047532,10.805934,2.730768,0.016957,9.4160545,0.1013105,42.16763,10.0500465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4245360000000002
1982_광주광역시,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1982_대구광역시,0.043836,9.724181999999999,2.5160639999999996,0.015361,8.6767285,0.08841650000000001,38.62199,9.2801445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.163128
1982_대전광역시,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1982_부산광역시,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1982_서울특별시,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1982_세종특별자치시,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1982_울산광역시,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1982_인천광역시,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1982_전라남도,0.063065,15.3552665,3.6331245,0.023668,12.523276,0.155564,57.07214999999999,13.2855275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.52308
1982_전라북도,0.060386999999999996,14.5900995,3.4777395,0.022532999999999997,11.9881365,0.1466085,54.52368,12.726789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.333296000000001
1982_제주도,0.056399000000000005,14.019201500000001,3.2519115000000003,0.021496,11.208058000000001,0.145082,51.35661,11.8674905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.039192
1982_충청남도,0.062599,15.2747815,3.6066015,0.023531,12.4317155,0.1550995,56.686859999999996,13.185777999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4889920000000005
1982_충청북도,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1983_강원도,0.059068999999999997,16.1237405,3.4199685,0.024168999999999996,11.7813265,0.1818785,55.379459999999995,12.360278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.201312
1983_경기도,0.044,12.878,2.556,0.019,8.8015,0.1535,42.21,9.1655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.112
1983_경상남도,0.07826999999999999,20.429763,4.522509,0.030951,15.5832795,0.2215755,72.34815,16.4229225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.58588
1983_경상북도,0.083041,21.4751905,4.7962245,0.032608,16.527250000000002,0.23093000000000002,76.53739,17.4335695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.930408
1983_광주광역시,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1983_대구광역시,0.071493,17.896528500000002,4.1234445,0.027393,14.211370500000001,0.18651450000000003,65.23962,15.037565999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.117664
1983_대전광역시,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1983_부산광역시,0.044,12.878,2.556,0.019,8.8015,0.1535,42.21,9.1655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.112
1983_서울특별시,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1983_세종특별자치시,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1983_울산광역시,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1983_인천광역시,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1983_전라남도,0.049374999999999995,14.0629375,2.8644375,0.020874999999999998,9.865187500000001,0.1641875,46.9375,10.303749999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5
1983_전라북도,0.060252999999999994,16.4578525,3.4886265,0.024665999999999997,12.017799,0.185751,56.50157,12.6075085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.285304
1983_제주도,0.044,12.878,2.556,0.019,8.8015,0.1535,42.21,9.1655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.112
1983_충청남도,0.05423299999999999,15.1307225,3.1431765,0.022565999999999996,10.826469,0.173781,51.206770000000006,11.3326685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.850744
1983_충청북도,0.043,9.4795,2.4675,0.015,8.5095,0.0855,37.82,9.106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.104
1984_강원도,0.04384199999999999,11.247789000000001,2.531313,0.017112,8.722992,0.120048,40.30878,9.208479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.132816
1984_경기도,0.022,6.439,1.278,0.0095,4.40075,0.07675,21.105,4.58275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.556
1984_경상남도,0.052240999999999996,12.1872785,3.0043485,0.018994,10.358106999999999,0.117803,46.688489999999994,11.0308145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.757528
1984_경상북도,0.045817,10.307090500000001,2.6311725,0.01622,9.073087999999998,0.095392,40.52583,9.6926515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.303176
1984_광주광역시,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1984_대구광역시,0.046037999999999996,10.784847,2.648055,0.01679,9.129527,0.10474300000000002,41.19412,9.718896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3104640000000005
1984_대전광역시,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1984_부산광역시,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1984_서울특별시,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
